Type_Name	ASN1_Type	Parent_Type	Tag/ID	Field_Name	IE_Type	Criticality	Optional	Extensible	Min_Value	Max_Value
E2nodeComponentInterfaceW1	SEQUENCE	E2nodeComponentInterfaceW1		enb-ID-macro	BIT					
E2nodeComponentInterfaceW1	SEQUENCE	E2nodeComponentInterfaceW1		enb-ID-shortmacro	BIT					
E2nodeComponentInterfaceW1	SEQUENCE	E2nodeComponentInterfaceW1		enb-ID-longmacro	BIT					
E2nodeComponentInterfaceW1	SEQUENCE	E2nodeComponentInterfaceW1		--	copied					
E2nodeComponentInterfaceW1	SEQUENCE	E2nodeComponentInterfaceW1		--	note					
E2nodeComponentInterfaceW1	SEQUENCE	E2nodeComponentInterfaceW1		--	Note					
E2nodeComponentInterfaceW1	SEQUENCE	E2nodeComponentInterfaceW1		gNB-ID	BIT					
E2nodeComponentInterfaceW1	SEQUENCE	E2nodeComponentInterfaceW1		--	F					
E2nodeComponentInterfaceW1	SEQUENCE	E2nodeComponentInterfaceW1		--	G					
E2nodeComponentInterfaceW1	SEQUENCE	E2nodeComponentInterfaceW1		gNB	GlobalE2node-gNB-ID					
E2nodeComponentInterfaceW1	SEQUENCE	E2nodeComponentInterfaceW1		en-gNB	GlobalE2node-en-gNB-ID					
E2nodeComponentInterfaceW1	SEQUENCE	E2nodeComponentInterfaceW1		ng-eNB	GlobalE2node-ng-eNB-ID					
E2nodeComponentInterfaceW1	SEQUENCE	E2nodeComponentInterfaceW1		eNB	GlobalE2node-eNB-ID					
GlobalE2node-en-gNB-ID	SEQUENCE	GlobalE2node-en-gNB-ID		global-en-gNB-ID	GlobalenGNB-ID					
GlobalE2node-en-gNB-ID	SEQUENCE	GlobalE2node-en-gNB-ID		en-gNB-CU-UP-ID	GNB-CU-UP-ID		YES			
GlobalE2node-en-gNB-ID	SEQUENCE	GlobalE2node-en-gNB-ID		en-gNB-DU-ID	GNB-DU-ID		YES			
GlobalE2node-eNB-ID	SEQUENCE	GlobalE2node-eNB-ID		global-eNB-ID	GlobalENB-ID					
GlobalE2node-gNB-ID	SEQUENCE	GlobalE2node-gNB-ID		global-gNB-ID	GlobalgNB-ID					
GlobalE2node-gNB-ID	SEQUENCE	GlobalE2node-gNB-ID		global-en-gNB-ID	GlobalenGNB-ID		YES			
GlobalE2node-gNB-ID	SEQUENCE	GlobalE2node-gNB-ID		gNB-CU-UP-ID	GNB-CU-UP-ID		YES			
GlobalE2node-gNB-ID	SEQUENCE	GlobalE2node-gNB-ID		gNB-DU-ID	GNB-DU-ID		YES			
GlobalE2node-ng-eNB-ID	SEQUENCE	GlobalE2node-ng-eNB-ID		global-ng-eNB-ID	GlobalngeNB-ID					
GlobalE2node-ng-eNB-ID	SEQUENCE	GlobalE2node-ng-eNB-ID		global-eNB-ID	GlobalENB-ID		YES			
GlobalE2node-ng-eNB-ID	SEQUENCE	GlobalE2node-ng-eNB-ID		ngENB-DU-ID	NGENB-DU-ID		YES			
GlobalE2node-ng-eNB-ID	SEQUENCE	GlobalE2node-ng-eNB-ID		--	copied					
GlobalE2node-ng-eNB-ID	SEQUENCE	GlobalE2node-ng-eNB-ID		--	note					
GlobalENB-ID	SEQUENCE	GlobalENB-ID		pLMN-Identity	PLMN-Identity					
GlobalENB-ID	SEQUENCE	GlobalENB-ID		eNB-ID	ENB-ID					
GlobalENB-ID	SEQUENCE	GlobalENB-ID		--	copied					
GlobalENB-ID	SEQUENCE	GlobalENB-ID		2025	by					
GlobalENB-ID	SEQUENCE	GlobalENB-ID		--	Note					
GlobalenGNB-ID	SEQUENCE	GlobalenGNB-ID		pLMN-Identity	PLMN-Identity					
GlobalenGNB-ID	SEQUENCE	GlobalenGNB-ID		gNB-ID	ENGNB-ID					
GlobalenGNB-ID	SEQUENCE	GlobalenGNB-ID		--	copied					
GlobalenGNB-ID	SEQUENCE	GlobalenGNB-ID		--	note					
GlobalgNB-ID	SEQUENCE	GlobalgNB-ID		plmn-id	PLMN-Identity					
GlobalgNB-ID	SEQUENCE	GlobalgNB-ID		gnb-id	GNB-ID-Choice					
GlobalgNB-ID	SEQUENCE	GlobalgNB-ID		--	copied					
GlobalgNB-ID	SEQUENCE	GlobalgNB-ID		--	note					
GlobalngeNB-ID	SEQUENCE	GlobalngeNB-ID		plmn-id	PLMN-Identity					
GlobalngeNB-ID	SEQUENCE	GlobalngeNB-ID		enb-id	ENB-ID-Choice					
GlobalngeNB-ID	SEQUENCE	GlobalngeNB-ID		NEW	for					
GlobalngeNB-ID	SEQUENCE	GlobalngeNB-ID		--	Note					
GlobalngeNB-ID	SEQUENCE	GlobalngeNB-ID		gNB	GlobalgNB-ID					
GlobalngeNB-ID	SEQUENCE	GlobalngeNB-ID		ng-eNB	GlobalngeNB-ID					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		pLMN-Identity	PLMN-Identity					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		ric-ID	BIT					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	copied					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	copied					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	copied					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	note					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		gnb-ID	BIT					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	H					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	I					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	J					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	K					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	L					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		2025	by					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	M					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		New	for					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	N					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	copied					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	O					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	P					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	copied					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		OCTET	STRING					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	Q					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	R					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	Following					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		OCTET	STRING					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	Following					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		OCTET	STRING					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	new					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	Following					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		OCTET	STRING					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	Following					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		OCTET	STRING					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	Following					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		2025	by					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		OCTET	STRING					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	Following					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		OCTET	STRING					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	Following					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		OCTET	STRING					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	Following					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		OCTET	STRING					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	Following					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		OCTET	STRING					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	Following					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		OCTET	STRING					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	Following					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		OCTET	STRING					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		--	Following					
GlobalRIC-ID	SEQUENCE	GlobalRIC-ID		OCTET	STRING					
RICloadInformation	SEQUENCE	RICloadInformation		loadStatus	ENUMERATED		YES			
RICloadInformation	SEQUENCE	RICloadInformation		loadEstimate	INTEGER		YES			
RICloadInformation	SEQUENCE	RICloadInformation		2025	by					
RICrequestID	SEQUENCE	RICrequestID		ricRequestorID	INTEGER					
RICrequestID	SEQUENCE	RICrequestID		ricInstanceID	INTEGER					
RICserviceLoadConfirm	SEQUENCE	RICserviceLoadConfirm		ricServiceReportLoadConfirm	RICloadConfirm		YES			
RICserviceLoadConfirm	SEQUENCE	RICserviceLoadConfirm		ricServiceInsertLoadConfirm	RICloadConfirm		YES			
RICserviceLoadConfirm	SEQUENCE	RICserviceLoadConfirm		ricServiceControlLoadConfirm	RICloadConfirm		YES			
RICserviceLoadConfirm	SEQUENCE	RICserviceLoadConfirm		ricServicePolicyLoadConfirm	RICloadConfirm		YES			
RICserviceLoadConfirm	SEQUENCE	RICserviceLoadConfirm		ricServiceQueryLoadConfirm	RICloadConfirm		YES			
RICserviceLoadInformation	SEQUENCE	RICserviceLoadInformation		ricServiceReportLoadInformation	RICloadInformation		YES			
RICserviceLoadInformation	SEQUENCE	RICserviceLoadInformation		ricServiceInsertLoadInformation	RICloadInformation		YES			
RICserviceLoadInformation	SEQUENCE	RICserviceLoadInformation		ricServiceControlLoadInformation	RICloadInformation		YES			
RICserviceLoadInformation	SEQUENCE	RICserviceLoadInformation		ricServicePolicyLoadInformation	RICloadInformation		YES			
RICserviceLoadInformation	SEQUENCE	RICserviceLoadInformation		ricServiceQueryLoadInformation	RICloadInformation		YES			
RICserviceLoadRequest	SEQUENCE	RICserviceLoadRequest		ricServiceReportLoadRequest	RICloadRequest		YES			
RICserviceLoadRequest	SEQUENCE	RICserviceLoadRequest		ricServiceInsertLoadRequest	RICloadRequest		YES			
RICserviceLoadRequest	SEQUENCE	RICserviceLoadRequest		ricServiceControlLoadRequest	RICloadRequest		YES			
RICserviceLoadRequest	SEQUENCE	RICserviceLoadRequest		ricServicePolicyLoadRequest	RICloadRequest		YES			
RICserviceLoadRequest	SEQUENCE	RICserviceLoadRequest		ricServiceQueryLoadRequest	RICloadRequest		YES			
RICserviceLoadRequest	SEQUENCE	RICserviceLoadRequest		OCTET	STRING					
RICsubsequentAction	SEQUENCE	RICsubsequentAction		ricSubsequentActionType	RICsubsequentActionType					
RICsubsequentAction	SEQUENCE	RICsubsequentAction		ricTimeToWait	RICtimeToWait					
RICsubscriptionAuditFlag	SEQUENCE	RICsubscriptionAuditFlag		listedRecordsOnly	ListedRecordsOnly		YES			
RICsubscriptionAuditFlag	SEQUENCE	RICsubscriptionAuditFlag		--	Following					
RICsubscriptionAuditFlag	SEQUENCE	RICsubscriptionAuditFlag		OCTET	STRING					
RICsubscriptionAuditFlag	SEQUENCE	RICsubscriptionAuditFlag		--	Following					
RICsubscriptionAuditFlag	SEQUENCE	RICsubscriptionAuditFlag		OCTET	STRING					
RICsubscriptionAuditFlag	SEQUENCE	RICsubscriptionAuditFlag		--	Following					
RICsubscriptionAuditFlag	SEQUENCE	RICsubscriptionAuditFlag		2025	by					
RICsubscriptionAuditFlag	SEQUENCE	RICsubscriptionAuditFlag		OCTET	STRING					
RICsubscriptionAuditFlag	SEQUENCE	RICsubscriptionAuditFlag		--	S					
RICsubscriptionAuditFlag	SEQUENCE	RICsubscriptionAuditFlag		--	Following					
RICsubscriptionAuditFlag	SEQUENCE	RICsubscriptionAuditFlag		OCTET	STRING					
RICsubscriptionAuditFlag	SEQUENCE	RICsubscriptionAuditFlag		--	T					
RICsubscriptionAuditFlag	SEQUENCE	RICsubscriptionAuditFlag		--	copied					
TNLinformation	SEQUENCE	TNLinformation		tnlAddress	BIT					
TNLinformation	SEQUENCE	TNLinformation		tnlPort	BIT		YES			
TNLinformation	SEQUENCE	TNLinformation		--	copied					
TNLinformation	SEQUENCE	TNLinformation		--	U					
TNLinformation	SEQUENCE	TNLinformation		--	V					
TNLinformation	SEQUENCE	TNLinformation		--	W					
TNLinformation	SEQUENCE	TNLinformation		--	X					
TNLinformation	SEQUENCE	TNLinformation		--	Y					
TNLinformation	SEQUENCE	TNLinformation		--	Z					
TNLinformation	SEQUENCE	TNLinformation		--	ASN1STOP					
TNLinformation	SEQUENCE	TNLinformation		6	Common					
TNLinformation	SEQUENCE	TNLinformation		--	ASN1START					
TNLinformation	SEQUENCE	TNLinformation		2025	by					
TNLinformation	SEQUENCE	TNLinformation		---	Common					
TNLinformation	SEQUENCE	TNLinformation		--	Derived					
TNLinformation	SEQUENCE	TNLinformation		53148	e2					
TNLinformation	SEQUENCE	TNLinformation		DEFINITIONS	AUTOMATIC					
TNLinformation	SEQUENCE	TNLinformation		--	ASN1STOP					
TNLinformation	SEQUENCE	TNLinformation		7	Constant					
TNLinformation	SEQUENCE	TNLinformation		--	ASN1START					
TNLinformation	SEQUENCE	TNLinformation		---	Constant					
TNLinformation	SEQUENCE	TNLinformation		53148	e2					
TNLinformation	SEQUENCE	TNLinformation		DEFINITIONS	AUTOMATIC					
TNLinformation	SEQUENCE	TNLinformation		FROM	E2AP-CommonDataTypes					
TNLinformation	SEQUENCE	TNLinformation		---	Elementary					
TNLinformation	SEQUENCE	TNLinformation		id-E2setup	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-ErrorIndication	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-Reset	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-RICcontrol	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-RICindication	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-RICserviceQuery	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-RICserviceUpdate	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscription	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionDelete	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-E2nodeConfigurationUpdate	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-E2connectionUpdate	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionDeleteRequired	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-E2removal	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionModification	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionModificationRequired	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		2025	by					
TNLinformation	SEQUENCE	TNLinformation		id-RICquery	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionAudit	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-RICserviceLoadStatus	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-RICserviceLoadUpdate	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionStateControl	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-RICassistance	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-RICassistanceIndication	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		id-RICassistanceHalt	ProcedureCode					
TNLinformation	SEQUENCE	TNLinformation		---	Extension					
TNLinformation	SEQUENCE	TNLinformation		maxProtocolIEs	INTEGER					
TNLinformation	SEQUENCE	TNLinformation		---	Lists					
TNLinformation	SEQUENCE	TNLinformation		maxnoofErrors	INTEGER					
TNLinformation	SEQUENCE	TNLinformation		maxofE2nodeComponents	INTEGER					
TNLinformation	SEQUENCE	TNLinformation		maxofRANfunctionID	INTEGER					
TNLinformation	SEQUENCE	TNLinformation		maxofRICactionID	INTEGER					
TNLinformation	SEQUENCE	TNLinformation		maxofTNLA	INTEGER					
TNLinformation	SEQUENCE	TNLinformation		maxofRICrequestID	INTEGER					
TNLinformation	SEQUENCE	TNLinformation		maxofRICsubscriptions	INTEGER					
TNLinformation	SEQUENCE	TNLinformation		---	IEs					
TNLinformation	SEQUENCE	TNLinformation		id-Cause	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-CriticalityDiagnostics	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-GlobalE2node-ID	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-GlobalRIC-ID	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RANfunctionID	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RANfunctionID-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RANfunctionIEcause-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RANfunction-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RANfunctionsAccepted	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RANfunctionsAdded	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RANfunctionsDeleted	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RANfunctionsModified	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RANfunctionsRejected	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-Admitted-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionID	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-NotAdmitted-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactions-Admitted	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactions-NotAdmitted	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-ToBeSetup-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICcallProcessID	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICcontrolAckRequest	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICcontrolHeader	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICcontrolMessage	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICcontrolStatus	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICindicationHeader	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICindicationMessage	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICindicationSN	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICindicationType	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICrequestID	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionDetails	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-TimeToWait	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICcontrolOutcome	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2nodeComponentConfigUpdate	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2nodeComponentConfigUpdate-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		2025	by					
TNLinformation	SEQUENCE	TNLinformation		id-E2nodeComponentConfigUpdateAck	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2nodeComponentConfigUpdateAck-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2connectionSetup	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2connectionSetupFailed	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2connectionSetupFailed-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2connectionFailed-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2connectionUpdate-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2connectionUpdateAdd	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2connectionUpdateModify	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2connectionUpdateRemove	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2connectionUpdateRemove-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-TNLinformation	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-TransactionID	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2nodeComponentConfigAddition	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2nodeComponentConfigAddition-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2nodeComponentConfigAdditionAck	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2nodeComponentConfigAdditionAck-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2nodeComponentConfigRemoval	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2nodeComponentConfigRemoval-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2nodeComponentConfigRemovalAck	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2nodeComponentConfigRemovalAck-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2nodeTNLassociationRemoval	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2nodeTNLassociationRemoval-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionToBeRemoved	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscription-withCause-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionStartTime	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionEndTime	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICeventTriggerDefinitionToBeModified	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionsToBeRemovedForModification-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-ToBeRemovedForModification-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionsToBeModifiedForModification-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-ToBeModifiedForModification-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionsToBeAddedForModification-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-ToBeAddedForModification-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionsRemovedForModification-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-RemovedForModification-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionsFailedToBeRemovedForModification-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-FailedToBeRemovedForModification-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionsModifiedForModification-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-ModifiedForModification-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionsFailedToBeModifiedForModification-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-FailedToBeModifiedForModification-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionsAddedForModification-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-AddedForModification-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionsFailedToBeAddedForModification-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-FailedToBeAddedForModification-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionsRequiredToBeModified-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-RequiredToBeModified-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionsRequiredToBeRemoved-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-RequiredToBeRemoved-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionsConfirmedForModification-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-ConfirmedForModification-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionsRefusedToBeModified-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-RefusedToBeModified-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionsConfirmedForRemoval-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-ConfirmedForRemoval-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionsRefusedToBeRemoved-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICaction-RefusedToBeRemoved-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICqueryHeader	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICqueryDefinition	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICqueryOutcome	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionAuditFlag	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionAuditList	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionAudit-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionAuditAction-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionAuditConfirmedList	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionAuditMissingList	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICsubscriptionAuditUnkownList	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-E2nodeLoadMeasurementID	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RANfunctionLoad-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RANfunctionLoad-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		2025	by					
TNLinformation	SEQUENCE	TNLinformation		id-RANfunctionLoadConfirm-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RANfunctionLoadConfirm-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RANfunctionLoadRequest-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RANfunctionLoadRequest-List	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RegistrationRequest	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-ReportingPeriodicity	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionLoad-Item	ProtocolIE-ID					
TNLinformation	SEQUENCE	TNLinformation		id-RICactionLoadConfirm-Item	ProtocolIE-ID					
